"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000276289",0.425665438264405,-0.877991573781467,2.75924829940557,-0.318199552381935,0.75033357228147,NA,"LOC102723475","102723475","potassium voltage-gated channel subfamily E regulatory subunit 1B"
"ENSG00000274750",8.87331722985337,0.193898197880897,0.609407816136922,0.318174780084101,0.750352362061695,0.823998626662873,"H3C6","8353","H3 clustered histone 6"
"ENSG00000198691",1.67144519957464,-0.444758434636748,1.39785343979621,-0.318172436376154,0.750354139771115,0.823998626662873,"ABCA4","24","ATP binding cassette subfamily A member 4"
"ENSG00000165898",151.525194669938,-0.048319803250251,0.15188892276246,-0.318125919727658,0.750389423061025,0.823998626662873,"ISCA2","122961","iron-sulfur cluster assembly 2"
"ENSG00000180104",871.753515254319,-0.0217636833809819,0.068483778901458,-0.317793260390871,0.750641763328997,0.824159679700027,"EXOC3","11336","exocyst complex component 3"
"ENSG00000274523",868.894938945228,-0.0221098176111099,0.0695791031706432,-0.317765199658947,0.75066305014654,0.824159679700027,"RCC1L","81554","RCC1 like"
"ENSG00000175283",458.667214502529,-0.0283332956348,0.0891792767081986,-0.317711655450052,0.750703669207582,0.824159679700027,"DOLK","22845","dolichol kinase"
"ENSG00000151532",469.314990677652,-0.0277354376589772,0.0875613143297084,-0.316754469382912,0.751429914630034,0.824895607176452,"VTI1A","143187","vesicle transport through interaction with t-SNAREs 1A"
"ENSG00000143110",1.33805302426089,0.487719608904128,1.5418122741606,0.316328788580734,0.751752962046894,0.82516498663139,"C1orf162","128346","chromosome 1 open reading frame 162"
"ENSG00000134202",439.943495343219,0.0320501218247542,0.101333450929927,0.316283729909853,0.751787159434672,0.82516498663139,"GSTM3","2947","glutathione S-transferase mu 3"
"ENSG00000164620",41.224815585356,0.0917219362249126,0.290981527953715,0.315215666334333,0.75259791143628,0.825980101556519,"RELL2","285613","RELT like 2"
"ENSG00000162148",5.09903531568514,-0.246014460101508,0.780606953245002,-0.315157915361655,0.752641757172689,0.825980101556519,"PPP1R32","220004","protein phosphatase 1 regulatory subunit 32"
"ENSG00000109758",0.48055234043909,0.787504094475789,2.50342336040976,0.31457088198893,0.753087490347788,NA,"HGFAC","3083","HGF activator"
"ENSG00000198807",0.48055234043909,0.787504094475789,2.50342336040976,0.31457088198893,0.753087490347788,NA,"PAX9","5083","paired box 9"
"ENSG00000103740",0.48055234043909,0.787504094475789,2.50342336040976,0.31457088198893,0.753087490347788,NA,"ACSBG1","23205","acyl-CoA synthetase bubblegum family member 1"
"ENSG00000087495",0.48055234043909,0.787504094475789,2.50342336040976,0.31457088198893,0.753087490347788,NA,"PHACTR3","116154","phosphatase and actin regulator 3"
"ENSG00000118160",0.48055234043909,0.787504094475789,2.50342336040976,0.31457088198893,0.753087490347788,NA,"SLC8A2","6543","solute carrier family 8 member A2"
"ENSG00000166450",18.8419184351824,0.126545703802077,0.402346807189721,0.31451897104879,0.753126910176341,0.826451054871085,"PRTG","283659","protogenin"
"ENSG00000198182",51.6418505580156,0.0780361560403036,0.248381912850659,0.31417809430924,0.753385779162129,0.826673641659828,"ZNF607","84775","zinc finger protein 607"
"ENSG00000242689",10.3843434675071,0.173192991441454,0.552294051990586,0.313588369849773,0.753833693812886,0.827103615565949,"CNTF","1270","ciliary neurotrophic factor"
"ENSG00000135549",46.2213884806411,0.0853203193946298,0.27221195892953,0.313433398481649,0.753951413290671,0.827171263510601,"PKIB","5570","cAMP-dependent protein kinase inhibitor beta"
"ENSG00000077463",201.745843442041,-0.0403826541274758,0.129124096910653,-0.312742974345202,0.754475943290106,0.827685186058608,"SIRT6","51548","sirtuin 6"
"ENSG00000165929",1.8407171944145,0.41016479737179,1.31200170731588,0.312625200931264,0.754565429589585,0.827719995374715,"TC2N","123036","tandem C2 domains, nuclear"
"ENSG00000135480",7.68926721537181,-0.196682955618108,0.62927763466526,-0.312553545181582,0.754619876493513,0.827719995374715,"KRT7","3855","keratin 7"
"ENSG00000007952",5.11401733371214,0.242744249482618,0.777332133495015,0.312278676028996,0.75482874437521,0.827887547911972,"NOX1","27035","NADPH oxidase 1"
"ENSG00000163959",56.562701566479,-0.0743293863628175,0.238119827848831,-0.312151184696829,0.754925628719931,0.827932262404955,"SLC51A","200931","solute carrier family 51 subunit alpha"
"ENSG00000142632",111.760276673965,0.0524303639795582,0.168115851835062,0.311870435817066,0.755138991492585,0.82810470346972,"ARHGEF19","128272","Rho guanine nucleotide exchange factor 19"
"ENSG00000187824",26.4512586182254,-0.106789307980184,0.342826182701647,-0.311496943257452,0.755422866312093,0.828314790756535,"TMEM220","388335","transmembrane protein 220"
"ENSG00000188779",1.72769607690119,0.41978675694494,1.34775702136747,0.311470651081464,0.755442851051914,0.828314790756535,"SKOR1","390598","SKI family transcriptional corepressor 1"
"ENSG00000116039",3.14449152676643,0.307775784054191,0.988845863967558,0.311247480794731,0.755612489858432,0.828411562393166,"ATP6V1B1","525","ATPase H+ transporting V1 subunit B1"
"ENSG00000041802",731.924130457752,-0.0222492286788535,0.071513122990724,-0.311120920865664,0.75570869730741,0.828411562393166,"LSG1","55341","large 60S subunit nuclear export GTPase 1"
"ENSG00000111834",5.00772951843663,0.247914086794549,0.797026031997271,0.311048920413929,0.755763431802086,0.828411562393166,"RSPH4A","345895","radial spoke head component 4A"
"ENSG00000172638",4571.01527281449,-0.0141483180246486,0.0454928222055941,-0.311001106080177,0.755799780770767,0.828411562393166,"EFEMP2","30008","EGF containing fibulin extracellular matrix protein 2"
"ENSG00000187045",2.18858033157854,0.392233476266724,1.26126079010572,0.310985229497102,0.755811850438824,0.828411562393166,"TMPRSS6","164656","transmembrane serine protease 6"
"ENSG00000100445",30.3179624012859,0.108137852597288,0.348323835606332,0.310452060821652,0.756217209577687,0.828755605668725,"SDR39U1","56948","short chain dehydrogenase/reductase family 39U member 1"
"ENSG00000182584",10.720121141695,0.1667851769574,0.537280790491804,0.310424604618252,0.756238085883018,0.828755605668725,NA,NA,NA
"ENSG00000144136",6448.76240404763,-0.0120266081137499,0.0388077666742978,-0.309902092915721,0.756635411193253,0.82912944568815,"SLC20A1","6574","solute carrier family 20 member 1"
"ENSG00000109072",6.96129290988345,-0.21336656097361,0.689318640464904,-0.309532556423698,0.756916450833442,0.829375812521099,"VTN","7448","vitronectin"
"ENSG00000008838",927.056885226269,-0.0207480532477386,0.0671302839648697,-0.309071435756125,0.7572671870908,0.82969850574318,"MED24","9862","mediator complex subunit 24"
"ENSG00000112299",2.77192185497731,0.32514451700843,1.05235521314187,0.308968410046347,0.757345557040337,0.829707018852917,"VNN1","8876","vanin 1"
"ENSG00000277150",3.10584107159095,0.317693130258257,1.02842144509478,0.30891336598779,0.757387429165723,0.829707018852917,"F8A3","474384","coagulation factor VIII associated 3"
"ENSG00000159958",1.55936420656532,-0.4421442096948,1.43359128065291,-0.308417200677609,0.757764895229498,0.83005889555394,"TNFRSF13C","115650","TNF receptor superfamily member 13C"
"ENSG00000005100",675.94927300624,-0.024136942183622,0.078282204671698,-0.308332427335793,0.757829393748486,0.830067919477741,"DHX33","56919","DEAH-box helicase 33"
"ENSG00000139178",198.892008459851,0.0392006286141156,0.127275715415788,0.307997707858516,0.758084076482058,0.830285239730999,"C1RL","51279","complement C1r subcomponent like"
"ENSG00000165905",0.788541240789773,-0.641625919028539,2.08397153871008,-0.307886123735493,0.758168984905814,0.830316597632154,"LARGE2","120071","LARGE xylosyl- and glucuronyltransferase 2"
"ENSG00000091592",3789.13936685248,0.0158372430390202,0.0514864814662749,0.307600026026134,0.758386700399976,0.830493385118478,"NLRP1","22861","NLR family pyrin domain containing 1"
"ENSG00000175701",74.4516342821807,0.0627382339098038,0.204662372427245,0.306545033978372,0.759189696891099,0.831311027752062,"MTLN","205251","mitoregulin"
"ENSG00000233954",121.953128805443,-0.0515524904105064,0.16822856401254,-0.306443146044232,0.759267261624526,0.831334261818795,"UQCRHL","440567","ubiquinol-cytochrome c reductase hinge protein like"
"ENSG00000184903",38.7490775863831,0.0879073797709331,0.286978606223484,0.306320324458177,0.759360765842324,0.831374943546872,"IMMP2L","83943","inner mitochondrial membrane peptidase subunit 2"
"ENSG00000171533",84.6831466680256,0.0603306581589114,0.197026945815025,0.30620511275423,0.759448479845706,0.831409280377202,"MAP6","4135","microtubule associated protein 6"
"ENSG00000167363",55.1219828996117,0.0756631852404235,0.247651496959127,0.305522826106361,0.75996798779914,0.831916285204668,"FN3K","64122","fructosamine 3 kinase"
"ENSG00000150712",625.413738583418,0.0239963907739365,0.0785641176064411,0.305437030351998,0.760033322230446,0.831926080286965,"MTMR12","54545","myotubularin related protein 12"
"ENSG00000054116",901.956809415599,0.0218956118480724,0.0717437262129788,0.305192007773236,0.760219919103692,0.832068596918091,"TRAPPC3","27095","trafficking protein particle complex subunit 3"
"ENSG00000106113",1.44717175959658,-0.467670134094659,1.53490434558155,-0.304690084070005,0.760602202511825,0.832425257463056,"CRHR2","1395","corticotropin releasing hormone receptor 2"
"ENSG00000174586",37.3045896450057,0.0882359094880886,0.28970562502134,0.304570922575594,0.760692968845651,0.832462843965935,"ZNF497","162968","zinc finger protein 497"
"ENSG00000140395",463.749662806885,-0.0272184807376228,0.0894302064767078,-0.30435444364888,0.760857871131152,0.832581549408071,"SKIC8","80349","SKI8 subunit of superkiller complex"
"ENSG00000179562",532.780768843178,-0.0266090094664063,0.0875772598756178,-0.303834688413384,0.76125383773912,0.832953064521135,"GCC1","79571","GRIP and coiled-coil domain containing 1"
"ENSG00000107651",1650.39269590359,-0.0161502184432893,0.0531720696361364,-0.303734997599444,0.761329792625766,0.832974398249949,"SEC23IP","11196","SEC23 interacting protein"
"ENSG00000197114",72.1002908612092,0.0683606006417251,0.225478784682088,0.303179745882122,0.761752883506107,0.833375503726019,"ZGPAT","84619","zinc finger CCCH-type and G-patch domain containing"
"ENSG00000148803",101.738947262935,-0.0554165073217536,0.182960045605555,-0.302888574050897,0.761974779188278,0.833556453780964,"FUOM","282969","fucose mutarotase"
"ENSG00000106144",544.055980562085,-0.0248783144442842,0.0822423319653221,-0.302500109733929,0.762270849814129,0.83375815962482,"CASP2","835","caspase 2"
"ENSG00000198300",4.01154257643833,0.267234692303352,0.883425265188366,0.302498358190346,0.762272184843378,0.83375815962482,"PEG3","5178","paternally expressed 3"
"ENSG00000078043",359.413909525305,0.0304698610425921,0.100937113003828,0.301869749746423,0.762751356830899,0.834220423920169,"PIAS2","9063","protein inhibitor of activated STAT 2"
"ENSG00000156170",93.0812772387777,-0.0562512499184919,0.186497978612153,-0.301618550169242,0.762942865222943,0.834368025609614,"NDUFAF6","137682","NADH:ubiquinone oxidoreductase complex assembly factor 6"
"ENSG00000169689",316.164290858378,0.0320880015277362,0.106510732524954,0.301265429004709,0.763212100665096,0.834570101315387,"CENPX","201254","centromere protein X"
"ENSG00000162391",1.71306313010314,-0.401438230550909,1.33267314003842,-0.301227824355593,0.763240773827336,0.834570101315387,"FAM151A","338094","family with sequence similarity 151 member A"
"ENSG00000054118",2707.29220798414,0.0141983130839747,0.0471692500821127,0.301007818849316,0.763408532294395,0.834647288310791,"THRAP3","9967","thyroid hormone receptor associated protein 3"
"ENSG00000105866",70.091016356384,-0.0637070824948468,0.211660668687589,-0.300986871532936,0.763424505608928,0.834647288310791,"SP4","6671","Sp4 transcription factor"
"ENSG00000103932",656.615216096021,-0.0245676651883149,0.0817036609410648,-0.300692342366841,0.763649108618897,0.834830983147837,"RPAP1","26015","RNA polymerase II associated protein 1"
"ENSG00000184304",391.24522307145,0.030511509053761,0.101547584411696,0.300465138885635,0.763822383781234,0.834897242693833,"PRKD1","5587","protein kinase D1"
"ENSG00000139344",1.68591616142493,0.431848919715778,1.4372711700427,0.300464469556533,0.76382289425792,0.834897242693833,"AMDHD1","144193","amidohydrolase domain containing 1"
"ENSG00000124159",0.706407489184523,-0.687270382166364,2.28936863109866,-0.300200838270658,0.764023965699517,0.835055158895523,"MATN4","8785","matrilin 4"
"ENSG00000162174",2.9374874098213,-0.315976902753586,1.05300182259047,-0.300072512672636,0.764121845324131,0.835082231537799,"ASRGL1","80150","asparaginase and isoaspartyl peptidase 1"
"ENSG00000158458",1.99342546245998,0.385326573536435,1.28433649215317,0.300019952629736,0.76416193628791,0.835082231537799,"NRG2","9542","neuregulin 2"
"ENSG00000186326",2.06930029346367,0.378693181364428,1.26514272268466,0.299328427199766,0.764689466556375,0.835590890753492,"RGS9BP","388531","regulator of G protein signaling 9 binding protein"
"ENSG00000238083",34.9516584638045,0.0915429118492638,0.3058962398605,0.299261317795246,0.764740666791677,0.835590890753492,"LRRC37A2","474170","leucine rich repeat containing 37 member A2"
"ENSG00000105519",43.0272242948194,-0.0797984316468267,0.266900296645959,-0.298982176676554,0.764953644859039,0.835760954495677,"CAPS","828","calcyphosine"
"ENSG00000263809",2.13579365189207,0.376433851650525,1.25936005855565,0.298908837939686,0.765009603528814,0.835760954495677,NA,NA,NA
"ENSG00000175315",3.430976224432,0.301312472685856,1.0098350420326,0.2983779133663,0.765414744331866,0.836141650960488,"CST6","1474","cystatin E/M"
"ENSG00000253313",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"C1orf210","149466","chromosome 1 open reading frame 210"
"ENSG00000116783",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TNNI3K","51086","TNNI3 interacting kinase"
"ENSG00000271567",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"PPIAL4E","730262","peptidylprolyl isomerase A like 4E"
"ENSG00000265107",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GJA5","2702","gap junction protein alpha 5"
"ENSG00000197721",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CR1L","1379","complement C3b/C4b receptor 1 like"
"ENSG00000198570",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"RD3","343035","RD3 regulator of GUCY2D"
"ENSG00000177462",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"OR2T8","343172","olfactory receptor family 2 subfamily T member 8"
"ENSG00000189350",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TOGARAM2","165186","TOG array regulator of axonemal microtubules 2"
"ENSG00000178021",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TSPYL6","388951","TSPY like 6"
"ENSG00000169605",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GKN1","56287","gastrokine 1"
"ENSG00000175879",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"HOXD8","3234","homeobox D8"
"ENSG00000163825",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"RTP3","83597","receptor transporter protein 3"
"ENSG00000235156",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TMEM30CP","644444","transmembrane protein 30C, pseudogene"
"ENSG00000163530",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"DPPA2","151871","developmental pluripotency associated 2"
"ENSG00000188306",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"LRRIQ4","344657","leucine rich repeats and IQ motif containing 4"
"ENSG00000197584",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"KCNMB2","10242","potassium calcium-activated channel subfamily M regulatory beta subunit 2"
"ENSG00000109684",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CLNK","116449","cytokine dependent hematopoietic cell linker"
"ENSG00000171209",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CSN3","1448","casein kappa"
"ENSG00000248144",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ADH1C","126","alcohol dehydrogenase 1C (class I), gamma polypeptide"
"ENSG00000151475",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SLC25A31","83447","solute carrier family 25 member 31"
"ENSG00000185758",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CLDN24","100132463","claudin 24"
"ENSG00000164287",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CDC20B","166979","cell division cycle 20B"
"ENSG00000134061",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CD180","4064","CD180 molecule"
"ENSG00000145692",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"BHMT","635","betaine--homocysteine S-methyltransferase"
"ENSG00000198944",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SOWAHA","134548","sosondowah ankyrin repeat domain family member A"
"ENSG00000145826",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"LECT2","3950","leukocyte cell derived chemotaxin 2"
"ENSG00000120329",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SLC25A2","83884","solute carrier family 25 member 2"
"ENSG00000091010",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"POU4F3","5459","POU class 4 homeobox 3"
"ENSG00000279109",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,NA,NA,NA
"ENSG00000153157",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SYCP2L","221711","synaptonemal complex protein 2 like"
"ENSG00000124557",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"BTN1A1","696","butyrophilin subfamily 1 member A1"
"ENSG00000158553",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"POM121L2","94026","POM121 transmembrane nucleoporin like 2"
"ENSG00000273703",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"H2BC14","8342","H2B clustered histone 14"
"ENSG00000146215",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CRIP3","401262","cysteine rich protein 3"
"ENSG00000272514",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CFAP206","154313","cilia and flagella associated protein 206"
"ENSG00000112530",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"PACRG","135138","parkin coregulated"
"ENSG00000158517",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"NCF1","653361","neutrophil cytosolic factor 1"
"ENSG00000077080",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ACTL6B","51412","actin like 6B"
"ENSG00000172209",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GPR22","2845","G protein-coupled receptor 22"
"ENSG00000106328",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"FSCN3","29999","fascin actin-bundling protein 3"
"ENSG00000214102",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"WEE2","494551","WEE2 oocyte meiosis inhibiting kinase"
"ENSG00000196433",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ASMT","438","acetylserotonin O-methyltransferase"
"ENSG00000147113",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"DIPK2B","79742","divergent protein kinase domain 2B"
"ENSG00000130988",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"RGN","9104","regucalcin"
"ENSG00000123576",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ESX1","80712","ESX homeobox 1"
"ENSG00000168546",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GFRA2","2675","GDNF family receptor alpha 2"
"ENSG00000188778",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ADRB3","155","adrenoceptor beta 3"
"ENSG00000256966",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,NA,NA,NA
"ENSG00000148942",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SLC5A12","159963","solute carrier family 5 member 12"
"ENSG00000110448",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CD5","921","CD5 molecule"
"ENSG00000273003",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ARL2-SNX15","100528018","ARL2-SNX15 readthrough (NMD candidate)"
"ENSG00000148482",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SLC39A12","221074","solute carrier family 39 member 12"
"ENSG00000243251",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,NA,NA,NA
"ENSG00000227877",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"MRLN","100507027","myoregulin"
"ENSG00000204022",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"LIPJ","142910","lipase family member J"
"ENSG00000150045",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"KLRF1","51348","killer cell lectin like receptor F1"
"ENSG00000135406",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"PRPH","5630","peripherin"
"ENSG00000139540",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SLC39A5","283375","solute carrier family 39 member 5"
"ENSG00000166148",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"AVPR1A","552","arginine vasopressin receptor 1A"
"ENSG00000185306",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"C12orf56","115749","chromosome 12 open reading frame 56"
"ENSG00000170890",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"PLA2G1B","5319","phospholipase A2 group IB"
"ENSG00000258644",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SYNJ2BP-COX16","100529257","SYNJ2BP-COX16 readthrough"
"ENSG00000184507",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"NUTM1","256646","NUT midline carcinoma family member 1"
"ENSG00000260836",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,NA,NA,NA
"ENSG00000127588",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GNG13","51764","G protein subunit gamma 13"
"ENSG00000135702",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CHST5","23563","carbohydrate sulfotransferase 5"
"ENSG00000126856",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"PRDM7","11105","PR/SET domain 7"
"ENSG00000108381",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ASPA","443","aspartoacylase"
"ENSG00000108405",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"P2RX1","5023","purinergic receptor P2X 1"
"ENSG00000108417",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"KRT37","8688","keratin 37"
"ENSG00000170703",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TTLL6","284076","tubulin tyrosine ligase like 6"
"ENSG00000153930",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ANKFN1","162282","ankyrin repeat and fibronectin type III domain containing 1"
"ENSG00000005381",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"MPO","4353","myeloperoxidase"
"ENSG00000259120",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SMIM6","100130933","small integral membrane protein 6"
"ENSG00000257949",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TEN1","100134934","TEN1 subunit of CST complex"
"ENSG00000141579",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ZNF750","79755","zinc finger protein 750"
"ENSG00000141655",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"TNFRSF11A","8792","TNF receptor superfamily member 11a"
"ENSG00000101441",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CST4","1472","cystatin S"
"ENSG00000149435",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GGTLC1","92086","gamma-glutamyltransferase light chain 1"
"ENSG00000105428",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"ZNRF4","148066","zinc and ring finger 4"
"ENSG00000171124",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"FUT3","2525","fucosyltransferase 3 (Lewis blood group)"
"ENSG00000196684",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"HSH2D","84941","hematopoietic SH2 domain containing"
"ENSG00000124467",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"PSG8","440533","pregnancy specific beta-1-glycoprotein 8"
"ENSG00000170608",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"FOXA3","3171","forkhead box A3"
"ENSG00000160505",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"NLRP4","147945","NLR family pyrin domain containing 4"
"ENSG00000099960",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"SLC7A4","6545","solute carrier family 7 member 4"
"ENSG00000196431",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"CRYBA4","1413","crystallin beta A4"
"ENSG00000128310",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"GALR3","8484","galanin receptor 3"
"ENSG00000205929",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"C21orf62","56245","chromosome 21 open reading frame 62"
"ENSG00000159197",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,"KCNE2","9992","potassium voltage-gated channel subfamily E regulatory subunit 2"
"ENSG00000278704",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533866,0.765434699784072,NA,NA,NA,NA
"ENSG00000124743",2.9075567421716,0.310553381985064,1.04142493253974,0.29820044852173,0.765550179486064,0.836227685506581,"KLHL31","401265","kelch like family member 31"
"ENSG00000105219",2.16307717586312,0.366126658410387,1.22867834197545,0.297984139463005,0.765715268919877,0.836346096953203,"CCNP","79935","cyclin P"
